date,MCL=F,USO,SPY,GLD,IEF,TLT,DBC,SHY,BIL,CL=F
2010-07-21,,273.6000061035156,80.8250961303711,115.8499984741211,67.68110656738281,64.58928680419922,18.658809661865234,66.85958099365234,73.88452911376953,76.55999755859375
2010-07-22,,283.3599853515625,82.62928771972656,116.86000061035156,67.30867767333984,63.84230041503906,19.030799865722656,66.83573913574219,73.88452911376953,79.30000305175781
2010-07-23,,283.1199951171875,83.3464126586914,116.08999633789062,67.09086608886719,63.164913177490234,18.971620559692383,66.80393981933594,73.90062713623047,78.9800033569336
2010-07-26,,282.79998779296875,84.21453094482422,115.5199966430664,67.06976318359375,63.05730056762695,18.954708099365234,66.78010559082031,73.8684310913086,78.9800033569336
2010-07-27,,277.3599853515625,84.20698547363281,113.51000213623047,66.83792877197266,62.44957733154297,18.751806259155273,66.74040222167969,73.8684310913086,77.5
2010-07-28,,274.8800048828125,83.66345977783203,113.77999877929688,67.12599182128906,62.65214538574219,18.827898025512695,66.80393981933594,73.88452911376953,76.98999786376953
2010-07-29,,280.4800109863281,83.25584411621094,114.29000091552734,67.26651763916016,62.633201599121094,19.098434448242188,66.85958099365234,73.8684310913086,78.36000061035156
2010-07-30,,282.7200012207031,83.24072265625,115.48999786376953,67.66000366210938,63.60807800292969,19.352066040039062,66.89130401611328,73.88452911376953,78.94999694824219
2010-08-02,,291.8399963378906,85.12039947509766,115.54000091552734,67.4507827758789,62.715126037597656,19.72406005859375,66.87621307373047,73.8684310913086,81.33999633789062
2010-08-03,,295.2799987792969,84.71272277832031,115.98999786376953,67.767822265625,63.07714080810547,19.791696548461914,66.92388153076172,73.8684310913086,82.55000305175781
2010-08-04,,295.20001220703125,85.27889251708984,116.72000122070312,67.48603820800781,62.5944938659668,19.960779190063477,66.86833190917969,73.8684310913086,82.47000122070312
2010-08-05,,293.67999267578125,85.18832397460938,116.9800033569336,67.81004333496094,62.886558532714844,19.86778450012207,66.94773864746094,73.8684310913086,82.01000213623047
2010-08-06,,289.6000061035156,84.84107971191406,117.83999633789062,68.25394439697266,63.57252883911133,19.690242767333984,66.96366119384766,73.8684310913086,80.69999694824219
2010-08-09,,292.239990234375,85.29402160644531,117.4000015258789,68.23985290527344,63.3375129699707,19.757877349853516,66.92388153076172,73.8684310913086,81.4800033569336
2010-08-10,,286.9599914550781,84.83354187011719,117.7300033569336,68.58504486083984,63.470916748046875,19.546520233154297,66.95574188232422,73.88452911376953,80.25
2010-08-11,,277.9200134277344,82.50849151611328,117.33999633789062,68.97257232666016,64.32191467285156,19.106889724731445,66.97166442871094,73.90062713623047,78.0199966430664
2010-08-12,,271.3599853515625,82.00272369384766,118.7699966430664,68.7964096069336,64.16313171386719,18.963165283203125,66.95574188232422,73.90062713623047,75.73999786376953
2010-08-13,,270.32000732421875,81.76117706298828,118.73999786376953,69.09232330322266,64.96331787109375,18.946256637573242,66.94773864746094,73.90062713623047,75.38999938964844
2010-08-16,,268.8800048828125,81.72340393066406,119.7300033569336,69.5925064086914,66.58921813964844,18.88707733154297,67.01141357421875,73.88452911376953,75.23999786376953
2010-08-17,,270.9599914550781,82.72740936279297,119.75,69.24024200439453,66.20807647705078,19.157617568969727,66.9954605102539,73.90062713623047,75.7699966430664
2010-08-18,,269.44000244140625,82.87837982177734,120.22000122070312,69.16990661621094,66.38591003417969,19.081527709960938,67.01141357421875,73.88452911376953,75.41999816894531
2010-08-19,,266.0,81.43656158447266,120.38999938964844,69.47982788085938,67.42111206054688,18.88707733154297,67.02725219726562,73.88452911376953,74.43000030517578
2010-08-20,,263.6000061035156,81.17235565185547,119.97000122070312,69.25433349609375,67.34493255615234,18.768714904785156,67.0033950805664,73.90062713623047,73.45999908447266
2010-08-23,,259.44000244140625,80.86286926269531,119.77999877929688,69.345947265625,67.35757446289062,18.64189910888672,67.01141357421875,73.88452911376953,73.0999984741211
2010-08-24,,254.16000366210938,79.66259002685547,120.36000061035156,69.89546966552734,68.43727111816406,18.430538177490234,67.05904388427734,73.88452911376953,71.62999725341797
2010-08-25,,258.9599914550781,79.97209167480469,121.36000061035156,69.57843780517578,68.2149887084961,18.52353858947754,66.9954605102539,73.90062713623047,72.5199966430664
2010-08-26,,260.9599914550781,79.4361343383789,120.95999908447266,69.89546966552734,68.85643768310547,18.73489761352539,66.9954605102539,73.88452911376953,73.36000061035156
2010-08-27,,268.55999755859375,80.66656494140625,121.01000213623047,69.09232330322266,66.90666961669922,19.056163787841797,66.94773864746094,73.88452911376953,75.16999816894531
2010-08-30,,264.1600036621094,79.49653625488281,120.91000366210938,69.62069702148438,68.18955993652344,19.02234649658203,67.02725219726562,73.90062713623047,74.69999694824219
2010-08-31,,255.36000061035156,79.49653625488281,122.08000183105469,69.93067169189453,68.9453353881836,18.768714904785156,67.05113220214844,73.88452911376953,71.91999816894531
2010-09-01,,263.6000061035156,81.87435913085938,121.69000244140625,69.42710876464844,67.51976776123047,19.140705108642578,67.01138305664062,73.88452911376953,73.91000366210938
2010-09-02,,267.1199951171875,82.63681030273438,122.29000091552734,69.13751220703125,66.806396484375,19.275978088378906,66.99542999267578,73.90062713623047,75.0199966430664
2010-09-03,,264.7200012207031,83.7087631225586,121.86000061035156,68.7420425415039,65.978271484375,19.377429962158203,66.96359252929688,73.90062713623047,74.5999984741211
2010-09-07,,262.1600036621094,82.76516723632812,122.69999694824219,69.2858657836914,67.3287124633789,19.478883743286133,67.03522491455078,73.88452911376953,74.08999633789062
2010-09-08,,265.1199951171875,83.3464126586914,122.70999908447266,69.09516906738281,66.79364013671875,19.521154403686523,66.98748779296875,73.88452911376953,74.66999816894531
2010-09-09,,263.1199951171875,83.73141479492188,121.55999755859375,68.55130004882812,65.47509765625,19.41124725341797,66.9159164428711,73.88452911376953,74.25
2010-09-10,,270.1600036621094,84.15415954589844,121.7300033569336,68.3535385131836,65.17572784423828,19.614152908325195,66.90795135498047,73.88452911376953,76.44999694824219
2010-09-13,,272.239990234375,85.09020233154297,121.62000274658203,68.67845916748047,65.49417877197266,19.757877349853516,66.96359252929688,73.88452911376953,77.19000244140625
2010-09-14,,271.1199951171875,85.03733825683594,124.0199966430664,69.02454376220703,66.12480926513672,19.81705665588379,67.01138305664062,73.90062713623047,76.80000305175781
2010-09-15,,267.9200134277344,85.36194610595703,123.94000244140625,68.7844009399414,65.14385986328125,19.783239364624023,67.02726745605469,73.90062713623047,76.0199966430664
2010-09-16,,263.8399963378906,85.33930969238281,124.62999725341797,68.54429626464844,64.50047302246094,19.681787490844727,67.04316711425781,73.90062713623047,74.56999969482422
2010-09-17,,261.20001220703125,85.37117004394531,124.54000091552734,68.69964599609375,64.76166534423828,19.74942398071289,67.05904388427734,73.88452911376953,73.66000366210938
2010-09-20,,265.760009765625,86.67649841308594,124.87000274658203,68.91157531738281,65.13748168945312,19.910057067871094,67.06703186035156,73.88452911376953,74.86000061035156
2010-09-21,,261.20001220703125,86.50196838378906,126.01000213623047,69.55420684814453,66.04197692871094,19.698694229125977,67.11479187011719,73.88452911376953,73.5199966430664
2010-09-22,,260.6400146484375,86.07697296142578,126.19999694824219,69.66020202636719,66.63440704345703,19.81705665588379,67.1068115234375,73.88452911376953,74.70999908447266
2010-09-23,,261.3599853515625,85.37875366210938,126.30000305175781,69.7590560913086,66.82549285888672,19.833967208862305,67.11479187011719,73.88452911376953,75.18000030517578
2010-09-24,,267.20001220703125,87.13945007324219,126.69000244140625,69.41300964355469,65.92733001708984,20.138322830200195,67.1068115234375,73.90062713623047,76.48999786376953
2010-09-27,,265.9200134277344,86.7220458984375,126.72000122070312,69.94976043701172,67.0738754272461,20.003053665161133,67.12275695800781,73.90062713623047,76.5199966430664
2010-09-28,,265.5199890136719,87.02564239501953,127.8499984741211,70.18284606933594,67.53250122070312,20.003053665161133,67.1386947631836,73.88452911376953,76.18000030517578
2010-09-29,,271.5199890136719,86.87382507324219,127.94999694824219,70.01334381103516,67.25227355957031,20.265138626098633,67.12275695800781,73.88452911376953,77.86000061035156
2010-09-30,,278.7200012207031,86.61582946777344,127.91000366210938,69.92858123779297,67.20767211914062,20.383499145507812,67.13067626953125,73.88452911376953,79.97000122070312
2010-10-01,,285.0400085449219,86.98011016845703,128.91000366210938,69.96607208251953,66.88290405273438,20.42577362060547,67.14262390136719,73.88452911376953,81.58000183105469
2010-10-04,,284.7200012207031,86.32742309570312,128.4600067138672,70.21390533447266,67.05550384521484,20.358137130737305,67.1506118774414,73.90062713623047,81.47000122070312
2010-10-05,,288.7200012207031,88.06534576416016,130.99000549316406,70.22802734375,66.65270233154297,20.772403717041016,67.18244934082031,73.88452911376953,82.81999969482422
2010-10-06,,290.239990234375,88.0577392578125,131.80999755859375,70.68109893798828,67.49029541015625,20.780855178833008,67.1904067993164,73.88452911376953,83.2300033569336
2010-10-07,,283.67999267578125,87.95150756835938,130.3699951171875,70.75192260742188,66.92767333984375,20.569494247436523,67.24617004394531,73.88452911376953,81.66999816894531
2010-10-08,,289.20001220703125,88.44482421875,131.66000366210938,70.7802505493164,66.63347625732422,21.254302978515625,67.24617004394531,73.88452911376953,82.66000366210938
2010-10-11,,284.79998779296875,88.52830505371094,132.2899932861328,70.85104370117188,66.64630889892578,21.152849197387695,67.25408935546875,73.88452911376953,82.20999908447266
2010-10-12,,285.20001220703125,88.80149841308594,131.9600067138672,70.64572143554688,65.98775482177734,21.254302978515625,67.206298828125,73.88452911376953,81.66999816894531
2010-10-13,,289.2799987792969,89.49211883544922,134.07000732421875,70.64572143554688,65.88548278808594,21.355754852294922,67.21429443359375,73.88452911376953,83.01000213623047
2010-10-14,,288.0,89.14298248291016,134.75,70.2421646118164,64.90087127685547,21.32193374633789,67.18244934082031,73.90062713623047,82.69000244140625
2010-10-15,,283.760009765625,89.32514953613281,133.67999267578125,69.93781280517578,64.10806274414062,21.085214614868164,67.206298828125,73.88452911376953,81.25
2010-10-18,,290.239990234375,89.76533508300781,134.27999877929688,70.2705307006836,64.6259765625,21.29657554626465,67.22227478027344,73.90062713623047,83.08000183105469
2010-10-19,,276.9599914550781,88.58900451660156,130.11000061035156,70.51121520996094,65.01595306396484,20.670949935913086,67.25408935546875,73.88452911376953,79.48999786376953
2010-10-20,,284.7200012207031,89.45419311523438,131.32000732421875,70.46871185302734,65.15662384033203,21.161304473876953,67.2620620727539,73.88452911376953,81.7699966430664
2010-10-21,,278.79998779296875,89.65150451660156,129.47000122070312,70.07939910888672,64.38301849365234,20.89921760559082,67.2700424194336,73.88452911376953,80.55999755859375
2010-10-22,,283.9200134277344,89.81845092773438,129.72999572753906,70.10060119628906,64.81778717041016,21.07676124572754,67.25408935546875,73.90062713623047,81.69000244140625
2010-10-25,,284.55999755859375,90.08406829833984,130.85000610351562,70.07939910888672,65.0031509399414,21.18666648864746,67.2700424194336,73.88452911376953,82.5199966430664
2010-10-26,,285.44000244140625,90.09927368164062,130.8800048828125,69.61216735839844,63.999366760253906,21.29657554626465,67.206298828125,73.90062713623047,82.55000305175781
2010-10-27,,283.3599853515625,89.84124755859375,129.52000427246094,69.2085952758789,63.43678665161133,21.22893714904785,67.17452239990234,73.90062713623047,81.94000244140625
2010-10-28,,283.1199951171875,89.85641479492188,131.24000549316406,69.61216735839844,63.60936737060547,21.33884620666504,67.2620620727539,73.88452911376953,82.18000030517578
2010-10-29,,281.3599853515625,89.92471313476562,132.6199951171875,69.92362976074219,64.20399475097656,21.288118362426758,67.27799987792969,73.90062713623047,81.43000030517578
2010-11-01,,286.4800109863281,89.95507049560547,131.9199981689453,69.8065414428711,63.927490234375,21.42338752746582,67.30751037597656,73.90062713623047,82.94999694824219
2010-11-02,,290.1600036621094,90.66847229003906,132.49000549316406,70.04071807861328,64.76775360107422,21.617839813232422,67.26763916015625,73.8684310913086,83.9000015258789
2010-11-03,,293.9200134277344,91.03275299072266,131.57000732421875,70.26775360107422,63.44651794433594,21.71929359436035,67.29155731201172,73.88452911376953,84.69000244140625
2010-11-04,,299.9200134277344,92.78584289550781,136.02999877929688,70.83550262451172,63.94040298461914,22.235008239746094,67.30751037597656,73.88452911376953,86.48999786376953
2010-11-05,,301.20001220703125,93.13497924804688,136.3800048828125,70.5374755859375,62.84363555908203,22.328006744384766,67.25166320800781,73.88452911376953,86.8499984741211
2010-11-08,,300.239990234375,92.96038055419922,137.77999877929688,70.55876922607422,63.12582778930664,22.38718605041504,67.21980285644531,73.88452911376953,87.05999755859375
2010-11-09,,296.3999938964844,92.29254150390625,135.58999633789062,69.9626693725586,61.734012603759766,22.235008239746094,67.1321792602539,73.88452911376953,86.72000122070312
2010-11-10,,304.32000732421875,92.6644287109375,137.24000549316406,70.2252197265625,61.81735610961914,22.471731185913086,67.17203521728516,73.88452911376953,87.80999755859375
2010-11-11,,302.7200012207031,92.3152847290039,137.66000366210938,70.14716339111328,61.785301208496094,22.285734176635742,67.06842803955078,73.8684310913086,87.80999755859375
2010-11-12,,291.760009765625,91.22246551513672,133.69000244140625,69.5652847290039,61.4517707824707,21.355754852294922,67.06842803955078,73.90062713623047,84.87999725341797
2010-11-15,,292.0,91.09346008300781,132.4199981689453,68.6711654663086,60.16899490356445,21.389570236206055,67.02859497070312,73.90062713623047,84.86000061035156
2010-11-16,,283.6000061035156,89.67428588867188,130.97000122070312,69.18207550048828,61.66343688964844,20.7554931640625,67.06047058105469,73.90062713623047,82.33999633789062
2010-11-17,,277.8399963378906,89.71977996826172,130.3800048828125,68.98328399658203,61.32347106933594,20.594860076904297,67.10035705566406,73.90062713623047,80.44000244140625
2010-11-18,,284.0,91.04033660888672,132.08999633789062,68.82014465332031,61.57363510131836,21.152849197387695,67.1081771850586,73.88452911376953,81.8499984741211
2010-11-19,,281.760009765625,91.2907485961914,132.1999969482422,68.9620590209961,61.952064514160156,20.84848976135254,67.06842803955078,73.88452911376953,81.51000213623047
2010-11-22,,280.3999938964844,91.21488189697266,133.47999572753906,69.33106231689453,62.215065002441406,20.916128158569336,67.1321792602539,73.88452911376953,81.73999786376953
2010-11-23,,279.6000061035156,89.89435577392578,134.41000366210938,69.47297668457031,62.52293014526367,20.865400314331055,67.17203521728516,73.88452911376953,81.25
2010-11-24,,288.6400146484375,91.22246551513672,134.17999267578125,68.7279052734375,61.40683364868164,21.254302978515625,67.05245971679688,73.90062713623047,83.86000061035156
2010-11-26,,287.760009765625,90.15998840332031,133.11000061035156,69.02593231201172,62.259883880615234,21.355754852294922,67.10035705566406,73.90062713623047,83.76000213623047
2010-11-29,,294.239990234375,90.43318939208984,133.50999450683594,69.1749267578125,62.792266845703125,21.398027420043945,67.09228515625,73.90062713623047,85.7300033569336
2010-11-30,,288.32000732421875,89.92471313476562,135.4199981689453,69.29557037353516,63.11939239501953,21.195117950439453,67.14014434814453,73.90062713623047,84.11000061035156
2010-12-01,,297.6000061035156,91.83719635009766,135.3800048828125,68.38434600830078,61.716304779052734,21.820743560791016,67.03965759277344,73.88452911376953,86.75
2010-12-02,,302.1600036621094,93.01351165771484,135.1999969482422,68.21359252929688,61.5554313659668,22.006742477416992,67.03965759277344,73.88452911376953,88.0
2010-12-03,,306.4800109863281,93.26396942138672,138.07000732421875,68.22066497802734,61.072662353515625,22.285734176635742,67.12738800048828,73.90062713623047,89.19000244140625
2010-12-06,,305.760009765625,93.16531372070312,139.11000061035156,68.64753723144531,61.93510437011719,22.260374069213867,67.1672592163086,73.88452911376953,89.37999725341797
2010-12-07,,302.3999938964844,93.21842956542969,136.5,67.50932312011719,60.609275817871094,22.108190536499023,67.04764556884766,73.88452911376953,88.69000244140625
2010-12-08,,303.67999267578125,93.55992889404297,134.7899932861328,66.93312072753906,60.02357864379883,22.277280807495117,66.94395446777344,73.88452911376953,88.27999877929688
2010-12-09,,303.5199890136719,93.9242172241211,135.3699951171875,67.07540893554688,60.31965255737305,22.218101501464844,66.93594360351562,73.90062713623047,88.37000274658203
2010-12-10,,301.2799987792969,94.47063446044922,135.41000366210938,66.50628662109375,59.95277404785156,22.184282302856445,66.91204833984375,73.90062713623047,87.79000091552734
2010-12-13,,303.1199951171875,94.53138732910156,136.0500030517578,66.71971893310547,60.17802429199219,22.404098510742188,66.9519271850586,73.90062713623047,88.61000061035156
2010-12-14,,303.20001220703125,94.61485290527344,136.17999267578125,66.01544952392578,59.30278015136719,22.34491539001465,66.92005920410156,73.90062713623047,88.27999877929688
2010-12-15,,303.9200134277344,94.1822280883789,134.6999969482422,65.74515533447266,58.5304069519043,22.285734176635742,66.8960952758789,73.88452911376953,88.62000274658203
2010-12-16,,302.1600036621094,94.72869110107422,133.80999755859375,66.13639068603516,58.93586730957031,22.209644317626953,66.91204833984375,73.88452911376953,87.69999694824219
2010-12-17,,302.4800109863281,94.83015441894531,134.1999969482422,66.70549774169922,60.01069259643555,22.378732681274414,66.9678955078125,73.90062713623047,88.0199966430664
2010-12-20,,304.3999938964844,95.05903625488281,135.11000061035156,66.6983413696289,59.94640350341797,22.58163833618164,66.98381805419922,73.90062713623047,88.80999755859375
2010-12-21,,306.32000732421875,95.6617431640625,135.32000732421875,66.84069061279297,60.364742279052734,22.72536277770996,66.9678955078125,73.90062713623047,89.81999969482422
2010-12-22,,309.1199951171875,95.95928192138672,135.0500030517578,66.65572357177734,59.933467864990234,22.84372329711914,66.9519271850586,73.88452911376953,90.4800033569336
2010-12-23,,311.8399963378906,95.82195281982422,134.66000366210938,66.42098236083984,59.811180114746094,22.928268432617188,66.86419677734375,73.88452911376953,91.51000213623047
2010-12-27,,309.67999267578125,95.8601303100586,135.02000427246094,66.67704010009766,60.34544372558594,22.885995864868164,66.90409088134766,73.88452911376953,91.0
2010-12-28,,311.2799987792969,95.99739837646484,137.22000122070312,65.97661590576172,59.1635856628418,23.131174087524414,66.81468963623047,73.90062713623047,91.48999786376953
2010-12-29,,310.55999755859375,96.06610107421875,137.7100067138672,66.7183609008789,60.16459274291992,23.13962745666504,66.97428894042969,73.88452911376953,91.12000274658203
2010-12-30,,304.9599914550781,95.91350555419922,137.02999877929688,66.58285522460938,60.11935043334961,22.86063575744629,66.9503402709961,73.90062713623047,89.83999633789062
2010-12-31,,312.0,95.93637084960938,138.72000122070312,66.91814422607422,60.78458023071289,23.291805267333984,67.03019714355469,73.88452911376953,91.37999725341797
2011-01-03,,312.3999938964844,96.92821502685547,138.0,66.7112808227539,60.32602310180664,23.393259048461914,67.01422119140625,73.90062713623047,91.55000305175781
2011-01-04,,304.6400146484375,96.87476348876953,134.75,66.86819458007812,60.397056579589844,23.0804443359375,66.99828338623047,73.90062713623047,89.37999725341797
2011-01-05,,308.1600036621094,97.3782958984375,134.3699951171875,66.14776611328125,59.06666946411133,23.325624465942383,66.87850952148438,73.90062713623047,90.30000305175781
2011-01-06,,301.44000244140625,97.18759155273438,133.8300018310547,66.49014282226562,59.32501220703125,23.0128116607666,66.9503402709961,73.90062713623047,88.37999725341797
2011-01-07,,301.3599853515625,96.9968490600586,133.5800018310547,66.932373046875,59.641448974609375,22.928268432617188,67.04621124267578,73.88452911376953,88.02999877929688
2011-01-10,,305.3599853515625,96.87476348876953,134.1199951171875,67.16065979003906,59.9643669128418,23.198808670043945,67.07805633544922,73.90062713623047,89.25
2011-01-11,,311.0400085449219,97.21809387207031,134.91000366210938,66.89675903320312,59.62849426269531,23.460891723632812,67.03813934326172,73.90062713623047,91.11000061035156
2011-01-12,,311.9200134277344,98.09541320800781,135.4600067138672,66.70413970947266,59.1635856628418,23.61307144165039,67.03813934326172,73.88452911376953,91.86000061035156
2011-01-13,,309.20001220703125,97.93522644042969,134.0500030517578,67.15345764160156,59.693172454833984,23.579254150390625,67.0621337890625,73.88452911376953,91.4000015258789
2011-01-14,,311.3599853515625,98.64474487304688,132.69000244140625,66.96806335449219,59.31208038330078,23.689163208007812,67.0621337890625,73.88452911376953,91.54000091552734
2011-01-18,,309.8399963378906,98.81257629394531,133.42999267578125,66.80397033691406,59.03438949584961,23.663799285888672,67.04621124267578,73.88452911376953,91.37999725341797
2011-01-19,,308.32000732421875,97.84365844726562,133.72000122070312,66.97514343261719,59.46062088012695,23.6384334564209,67.07805633544922,73.90062713623047,90.86000061035156
2011-01-20,,300.55999755859375,97.71398162841797,131.1999969482422,66.45449829101562,58.640464782714844,23.401714324951172,67.00625610351562,73.90062713623047,88.86000061035156
2011-01-21,,300.0799865722656,97.93522644042969,131.02999877929688,66.67562866210938,59.10541915893555,23.6384334564209,67.0222396850586,73.88452911376953,89.11000061035156
2011-01-24,,295.44000244140625,98.49214172363281,130.36000061035156,66.68276977539062,59.13127136230469,23.435529708862305,67.01422119140625,73.88452911376953,87.87000274658203
2011-01-25,,290.1600036621094,98.54559326171875,130.10000610351562,67.0179443359375,59.693172454833984,23.13962745666504,67.0621337890625,73.90062713623047,86.19000244140625
2011-01-26,,294.79998779296875,98.92698669433594,131.16000366210938,66.61141967773438,58.78899383544922,23.655344009399414,67.04621124267578,73.88452911376953,87.33000183105469
2011-01-27,,287.5199890136719,99.17115783691406,127.93000030517578,66.86104583740234,59.05376434326172,23.452436447143555,67.09404754638672,73.90062713623047,85.63999938964844
2011-01-28,,300.6400146484375,97.43932342529297,130.27999877929688,67.1677474975586,59.36376953125,23.748342514038086,67.12599182128906,73.88452911376953,89.33999633789062
2011-01-31,,308.8800048828125,98.17169952392578,129.8699951171875,66.90383911132812,58.91166687011719,24.12033462524414,67.11798095703125,73.88452911376953,92.19000244140625
2011-02-01,,304.55999755859375,99.74332427978516,130.8000030517578,66.59276580810547,58.62002182006836,24.29787826538086,67.04444885253906,73.88452911376953,90.7699966430664
2011-02-02,,305.44000244140625,99.55259704589844,130.4499969482422,66.43553161621094,58.63302993774414,24.534597396850586,67.00452423095703,73.88452911376953,90.86000061035156
2011-02-03,,304.7200012207031,99.77383422851562,132.1999969482422,66.05650329589844,58.14687728881836,24.373966217041016,66.94062042236328,73.88452911376953,90.54000091552734
2011-02-04,,298.7200012207031,100.05612182617188,131.66000366210938,65.6489486694336,57.55717086791992,24.23869514465332,66.88469696044922,73.90062713623047,89.02999877929688
2011-02-07,,293.2799987792969,100.68169403076172,131.67999267578125,65.6203384399414,57.855316162109375,24.171062469482422,66.85284423828125,73.88452911376953,87.4800033569336
2011-02-08,,293.1199951171875,101.13943481445312,133.13999938964844,65.1697998046875,57.32386016845703,24.331695556640625,66.7649154663086,73.88452911376953,86.94000244140625
2011-02-09,,292.0,100.91058349609375,133.07000732421875,65.54169464111328,57.822914123535156,24.450054168701172,66.81285858154297,73.90062713623047,86.70999908447266
2011-02-10,,292.32000732421875,100.94873046875,132.85000610351562,65.32717895507812,57.155330657958984,24.306331634521484,66.78086853027344,73.88452911376953,86.7300033569336
2011-02-11,,288.3999938964844,101.55142211914062,132.32000732421875,65.62747955322266,57.97840118408203,24.22178840637207,66.78086853027344,73.88452911376953,85.58000183105469
2011-02-14,,287.0400085449219,101.79559326171875,132.9499969482422,65.6489486694336,58.017330169677734,24.340147018432617,66.78086853027344,73.88452911376953,84.80999755859375
2011-02-15,,283.1199951171875,101.4751205444336,133.97000122070312,65.79907989501953,58.27652359008789,24.0273380279541,66.81285858154297,73.90062713623047,84.31999969482422
2011-02-16,,284.239990234375,102.11599731445312,134.10000610351562,65.70613098144531,58.08858871459961,24.204877853393555,66.80485534667969,73.90062713623047,84.98999786376953
2011-02-17,,288.4800109863281,102.421142578125,135.0399932861328,65.94924926757812,58.17936706542969,24.280967712402344,66.88469696044922,73.90062713623047,86.36000061035156
2011-02-18,,290.8800048828125,102.63475036621094,135.41000366210938,65.93495178222656,57.99789047241211,24.255605697631836,66.90868377685547,73.88452911376953,86.19999694824219
2011-02-22,,307.9200134277344,100.57488250732422,136.2899932861328,66.57132720947266,58.86631393432617,24.22178840637207,66.9805908203125,73.88452911376953,93.56999969482422
2011-02-23,,318.3999938964844,99.9569320678711,137.50999450683594,66.40690612792969,59.08015441894531,24.762868881225586,66.96463775634766,73.90062713623047,98.0999984741211
2011-02-24,,311.760009765625,99.88829040527344,136.47999572753906,66.57850646972656,59.4560432434082,24.543054580688477,66.99653625488281,73.90062713623047,97.27999877929688
2011-02-25,,317.44000244140625,100.95633697509766,137.3800048828125,66.79302215576172,59.8060302734375,25.08413314819336,67.01253509521484,73.90062713623047,97.87999725341797
2011-02-28,,313.5199890136719,101.58193969726562,137.66000366210938,66.76439666748047,59.88385772705078,25.126405715942383,67.03646087646484,73.88452911376953,96.97000122070312
2011-03-01,,323.8399963378906,99.88829040527344,140.02999877929688,66.84034729003906,60.05742263793945,25.506851196289062,67.07720184326172,73.88452911376953,99.62999725341797
2011-03-02,,331.1199951171875,100.10191345214844,139.9199981689453,66.48916625976562,59.13416290283203,25.608306884765625,67.04524230957031,73.90062713623047,102.2300033569336
2011-03-03,,329.44000244140625,101.82606506347656,138.08999633789062,66.03760528564453,58.55550765991211,25.599849700927734,66.90934753417969,73.88452911376953,101.91000366210938
2011-03-04,,338.6400146484375,101.06314086914062,139.35000610351562,66.51066589355469,59.043148040771484,25.726665496826172,67.0613021850586,73.90062713623047,104.41999816894531
2011-03-07,,338.9599914550781,100.26974487304688,139.72000122070312,66.3458480834961,58.66608428955078,25.608306884765625,67.0133285522461,73.88452911376953,105.44000244140625
2011-03-08,,338.4800109863281,101.14707946777344,139.36000061035156,66.18815612792969,58.30842208862305,25.388490676879883,66.9892578125,73.88452911376953,105.0199966430664
2011-03-09,,336.3999938964844,101.00215911865234,139.41000366210938,66.57522583007812,58.87409591674805,25.48994255065918,67.0372543334961,73.88452911376953,104.37999725341797
2011-03-10,,331.20001220703125,99.13302612304688,137.77000427246094,67.14142608642578,59.86231994628906,25.075679779052734,67.10926055908203,73.88452911376953,102.69999694824219
2011-03-11,,325.5199890136719,99.81961059570312,138.22000122070312,66.98368835449219,59.524295806884766,24.931957244873047,67.11725616455078,73.90062713623047,101.16000366210938
2011-03-14,,327.2799987792969,99.2169189453125,138.86000061035156,67.13421630859375,59.49824905395508,24.999588012695312,67.15718841552734,73.90062713623047,101.19000244140625
2011-03-15,,315.1199951171875,98.08014678955078,136.27000427246094,67.3779067993164,60.38906478881836,24.086517333984375,67.12529754638672,73.91674041748047,97.18000030517578
2011-03-16,,317.44000244140625,96.26446533203125,136.24000549316406,67.95124816894531,61.071712493896484,24.230241775512695,67.24512481689453,73.91674041748047,97.9800033569336
2011-03-17,,325.5199890136719,97.53850555419922,136.97000122070312,67.74345397949219,60.60360336303711,24.98267936706543,67.21314239501953,73.91674041748047,101.41999816894531
2011-03-18,,327.760009765625,97.89325714111328,138.3699951171875,67.7004165649414,60.76606369018555,25.126405715942383,67.18120574951172,73.91674041748047,101.06999969482422
2011-03-21,,329.0400085449219,99.41036224365234,139.13999938964844,67.34928131103516,60.40850067138672,25.244766235351562,67.10926055908203,73.91674041748047,102.33000183105469
2011-03-22,,335.44000244140625,99.06561279296875,139.0500030517578,67.38506317138672,60.61008834838867,25.430763244628906,67.09326171875,73.88452911376953,104.0
2011-03-23,,336.8800048828125,99.34910583496094,140.33999633789062,67.29905700683594,60.53207778930664,25.481489181518555,67.10128021240234,73.90062713623047,105.75
2011-03-24,,336.3999938964844,100.29922485351562,139.22000122070312,66.95511627197266,60.076969146728516,25.56603240966797,67.05327606201172,73.88452911376953,105.5999984741211
2011-03-25,,337.44000244140625,100.60572052001953,139.25999450683594,66.77588653564453,59.927406311035156,25.633668899536133,67.00535583496094,73.88452911376953,105.4000015258789
2011-03-28,,331.3599853515625,100.3604965209961,138.5399932861328,66.79734802246094,60.01194381713867,25.28704071044922,66.97332000732422,73.90062713623047,103.9800033569336
2011-03-29,,334.6400146484375,101.0348129272461,138.2100067138672,66.60389709472656,59.55031967163086,25.430763244628906,66.9493637084961,73.88452911376953,104.79000091552734
2011-03-30,,333.2799987792969,101.73209381103516,138.6699981689453,66.83322143554688,60.02495193481445,25.396947860717773,66.9892578125,73.90062713623047,104.2699966430664
